Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)
31	BKT Controller_random(28)	AD 3_1_plus_7_10	1	done	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	incorrect	1	1	0	Single-KC	32	done	4	AD done	4
32	BKT Controller_random(28)	AD 3_5_plus_9_10	1	JCommTable8.R0C0	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	correct	0	1	0	Single-KC	33	JCommTable8.R0C0	5	AD JCommTable8.R0C0	5
33	BKT Controller_random(28)	AD 3_5_plus_9_10	1	JCommTable4.R1C0	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	correct	1	1	0	Single-KC	34	JCommTable4.R1C0	5	AD JCommTable4.R1C0	5
34	BKT Controller_random(28)	AD 3_5_plus_9_10	1	JCommTable4.R0C0	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	correct	0	1	0	Single-KC	35	JCommTable4.R0C0	5	AD JCommTable4.R0C0	5
35	BKT Controller_random(28)	AD 3_5_plus_9_10	1	JCommTable5.R1C0	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	correct	0	1	0	Single-KC	36	JCommTable5.R1C0	5	AD JCommTable5.R1C0	5
36	BKT Controller_random(28)	AD 3_5_plus_9_10	1	JCommTable5.R0C0	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	incorrect	2	1	1	Single-KC	37	JCommTable5.R0C0	5	AD JCommTable5.R0C0	5
37	BKT Controller_random(28)	AD 3_5_plus_9_10	1	JCommTable6.R1C0	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	correct	0	1	0	Single-KC	38	JCommTable6.R1C0	5	AD JCommTable6.R1C0	5
38	BKT Controller_random(28)	AD 3_5_plus_9_10	1	JCommTable6.R0C0	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	correct	0	1	0	Single-KC	39	JCommTable6.R0C0	5	AD JCommTable6.R0C0	5
39	BKT Controller_random(28)	AD 3_5_plus_9_10	1	done	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	1/1/1970 3:23	correct	0	1	0	Single-KC	40	done	5	AD done	5
40	BKT Controller_random(28)	M 8_8_times_3_3	1	JCommTable8.R0C0	1/1/1970 3:23	1/1/1970 3:23		1/1/1970 3:23	incorrect	1	0	0	Single-KC	41	JCommTable8.R0C0	6	M  JCommTable8.R0C0	1
41	BKT Controller_random(28)	M 8_8_times_3_3	1	JCommTable5.R0C0	1/1/1970 3:23	1/1/1970 3:23		1/1/1970 3:23	incorrect	2	0	0	Single-KC	42	JCommTable5.R0C0	6	M  JCommTable5.R0C0	1
42	BKT Controller_random(28)	M 8_8_times_3_3	1	JCommTable4.R0C0	1/1/1970 3:24	1/1/1970 3:24		1/1/1970 3:24	incorrect	1	0	0	Single-KC	43	JCommTable4.R0C0	6	M  JCommTable4.R0C0	1
43	BKT Controller_random(28)	M 8_8_times_3_3	1	JCommTable6.R0C0	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	hint	1	1	1	Single-KC	44	JCommTable6.R0C0	6	M  JCommTable6.R0C0	1
44	BKT Controller_random(28)	M 8_8_times_3_3	1	done	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	incorrect	1	1	1	Single-KC	45	done	6	M  done	1
45	BKT Controller_random(28)	M 8_8_times_3_3	1	JCommTable6.R1C0	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	hint	1	1	1	Single-KC	46	JCommTable6.R1C0	6	M  JCommTable6.R1C0	1
46	BKT Controller_random(28)	AD 10_7_plus_2_9	1	JCommTable8.R0C0	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	correct	1	1	0	Single-KC	47	JCommTable8.R0C0	7	AD JCommTable8.R0C0	6
47	BKT Controller_random(28)	AD 10_7_plus_2_9	1	JCommTable4.R1C0	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	correct	0	1	0	Single-KC	48	JCommTable4.R1C0	6	AD JCommTable4.R1C0	6
48	BKT Controller_random(28)	AD 10_7_plus_2_9	1	JCommTable5.R1C0	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	correct	0	1	0	Single-KC	49	JCommTable5.R1C0	6	AD JCommTable5.R1C0	6
49	BKT Controller_random(28)	AD 10_7_plus_2_9	1	JCommTable4.R0C0	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	correct	0	1	0	Single-KC	50	JCommTable4.R0C0	7	AD JCommTable4.R0C0	6
50	BKT Controller_random(28)	AD 10_7_plus_2_9	1	JCommTable6.R1C0	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	incorrect	1	1	0	Single-KC	51	JCommTable6.R1C0	7	AD JCommTable6.R1C0	6
51	BKT Controller_random(28)	AD 10_7_plus_2_9	1	JCommTable6.R0C0	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	incorrect	1	1	0	Single-KC	52	JCommTable6.R0C0	7	AD JCommTable6.R0C0	6
52	BKT Controller_random(28)	AD 10_7_plus_2_9	1	JCommTable5.R0C0	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	incorrect	1	1	0	Single-KC	53	JCommTable5.R0C0	7	AD JCommTable5.R0C0	6
53	BKT Controller_random(28)	AD 10_7_plus_2_9	1	done	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	correct	0	1	0	Single-KC	54	done	7	AD done	6
54	BKT Controller_random(28)	M 2_3_times_3_1	1	JCommTable6.R0C0	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	correct	1	1	0	Single-KC	55	JCommTable6.R0C0	8	M  JCommTable6.R0C0	2
55	BKT Controller_random(28)	M 2_3_times_3_1	1	JCommTable6.R1C0	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	incorrect	2	1	1	Single-KC	56	JCommTable6.R1C0	8	M  JCommTable6.R1C0	2
56	BKT Controller_random(28)	M 2_3_times_3_1	1	done	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	1/1/1970 3:24	correct	0	1	0	Single-KC	57	done	8	M  done	2
57	BKT Controller_random(28)	AD 6_1_plus_5_1	1	JCommTable8.R0C0	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	0	1	0	Single-KC	58	JCommTable8.R0C0	8	AD JCommTable8.R0C0	7
58	BKT Controller_random(28)	AD 6_1_plus_5_1	1	JCommTable4.R1C0	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	0	1	0	Single-KC	59	JCommTable4.R1C0	7	AD JCommTable4.R1C0	7
59	BKT Controller_random(28)	AD 6_1_plus_5_1	1	JCommTable5.R1C0	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	1	1	0	Single-KC	60	JCommTable5.R1C0	7	AD JCommTable5.R1C0	7
60	BKT Controller_random(28)	AD 6_1_plus_5_1	1	JCommTable4.R0C0	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	0	1	0	Single-KC	61	JCommTable4.R0C0	8	AD JCommTable4.R0C0	7
61	BKT Controller_random(28)	AD 6_1_plus_5_1	1	JCommTable5.R0C0	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	0	1	0	Single-KC	62	JCommTable5.R0C0	8	AD JCommTable5.R0C0	7
62	BKT Controller_random(28)	AD 6_1_plus_5_1	1	JCommTable6.R1C0	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	1	1	0	Single-KC	63	JCommTable6.R1C0	9	AD JCommTable6.R1C0	7
63	BKT Controller_random(28)	AD 6_1_plus_5_1	1	JCommTable6.R0C0	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	0	1	0	Single-KC	64	JCommTable6.R0C0	9	AD JCommTable6.R0C0	7
64	BKT Controller_random(28)	AD 6_1_plus_5_1	1	done	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	0	1	0	Single-KC	65	done	9	AD done	7
65	BKT Controller_random(28)	M 6_2_times_8_3	1	JCommTable6.R1C0	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	incorrect	2	1	1	Single-KC	66	JCommTable6.R1C0	10	M  JCommTable6.R1C0	3
66	BKT Controller_random(28)	M 6_2_times_8_3	1	JCommTable6.R0C0	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	0	1	0	Single-KC	67	JCommTable6.R0C0	10	M  JCommTable6.R0C0	3
67	BKT Controller_random(28)	M 6_2_times_8_3	1	done	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	0	1	0	Single-KC	68	done	10	M  done	3
68	BKT Controller_random(28)	AS 1_8_plus_9_8	1	JCommTable8.R0C0	1/1/1970 3:25	1/1/1970 3:25		1/1/1970 3:25	incorrect	1	0	0	Single-KC	69	JCommTable8.R0C0	9	AS JCommTable8.R0C0	1
69	BKT Controller_random(28)	AS 1_8_plus_9_8	1	JCommTable6.R1C0	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	incorrect	1	1	0	Single-KC	70	JCommTable6.R1C0	11	AS JCommTable6.R1C0	1
70	BKT Controller_random(28)	AS 1_8_plus_9_8	1	JCommTable6.R0C0	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	hint	1	1	1	Single-KC	71	JCommTable6.R0C0	11	AS JCommTable6.R0C0	1
71	BKT Controller_random(28)	AS 1_8_plus_9_8	1	done	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	0	1	0	Single-KC	72	done	11	AS done	1
72	BKT Controller_random(28)	AS 9_4_plus_7_4	1	JCommTable8.R0C0	1/1/1970 3:25	1/1/1970 3:25		1/1/1970 3:25	incorrect	1	0	0	Single-KC	73	JCommTable8.R0C0	10	AS JCommTable8.R0C0	2
73	BKT Controller_random(28)	AS 9_4_plus_7_4	1	JCommTable6.R1C0	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	0	1	0	Single-KC	74	JCommTable6.R1C0	12	AS JCommTable6.R1C0	2
74	BKT Controller_random(28)	AS 9_4_plus_7_4	1	JCommTable6.R0C0	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	0	1	0	Single-KC	75	JCommTable6.R0C0	12	AS JCommTable6.R0C0	2
75	BKT Controller_random(28)	AS 9_4_plus_7_4	1	done	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	1/1/1970 3:25	correct	0	1	0	Single-KC	76	done	12	AS done	2
76	BKT Controller_random(28)	AS 6_7_plus_7_7	1	JCommTable6.R0C0	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	correct	0	1	0	Single-KC	77	JCommTable6.R0C0	13	AS JCommTable6.R0C0	3
77	BKT Controller_random(28)	AS 6_7_plus_7_7	1	JCommTable8.R0C0	1/1/1970 3:26	1/1/1970 3:26		1/1/1970 3:26	incorrect	1	0	0	Single-KC	78	JCommTable8.R0C0	11	AS JCommTable8.R0C0	3
78	BKT Controller_random(28)	AS 6_7_plus_7_7	1	JCommTable6.R1C0	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	correct	0	1	0	Single-KC	79	JCommTable6.R1C0	13	AS JCommTable6.R1C0	3
79	BKT Controller_random(28)	AS 6_7_plus_7_7	1	done	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	correct	0	1	0	Single-KC	80	done	13	AS done	3
80	BKT Controller_random(28)	M 4_10_times_7_9	1	JCommTable6.R0C0	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	incorrect	1	1	0	Single-KC	81	JCommTable6.R0C0	14	M  JCommTable6.R0C0	4
81	BKT Controller_random(28)	M 4_10_times_7_9	1	JCommTable6.R1C0	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	incorrect	2	1	1	Single-KC	82	JCommTable6.R1C0	14	M  JCommTable6.R1C0	4
82	BKT Controller_random(28)	M 4_10_times_7_9	1	JCommTable8.R0C0	1/1/1970 3:26	1/1/1970 3:26		1/1/1970 3:26	incorrect	1	0	0	Single-KC	83	JCommTable8.R0C0	12	M  JCommTable8.R0C0	2
83	BKT Controller_random(28)	M 4_10_times_7_9	1	JCommTable5.R0C0	1/1/1970 3:26	1/1/1970 3:26		1/1/1970 3:26	incorrect	1	0	0	Single-KC	84	JCommTable5.R0C0	9	M  JCommTable5.R0C0	2
84	BKT Controller_random(28)	M 4_10_times_7_9	1	done	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	correct	0	1	0	Single-KC	85	done	14	M  done	4
85	BKT Controller_random(28)	AD 6_6_plus_9_6	1	JCommTable6.R0C0	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	incorrect	1	1	0	Single-KC	86	JCommTable6.R0C0	15	AD JCommTable6.R0C0	8
86	BKT Controller_random(28)	AD 6_6_plus_9_6	1	JCommTable6.R1C0	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	incorrect	2	1	0	Single-KC	87	JCommTable6.R1C0	15	AD JCommTable6.R1C0	8
87	BKT Controller_random(28)	AD 6_6_plus_9_6	1	JCommTable8.R0C0	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	hint	0	1	1	Single-KC	88	JCommTable8.R0C0	13	AD JCommTable8.R0C0	8
88	BKT Controller_random(28)	AD 6_6_plus_9_6	1	JCommTable4.R1C0	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	correct	0	1	0	Single-KC	89	JCommTable4.R1C0	8	AD JCommTable4.R1C0	8
89	BKT Controller_random(28)	AD 6_6_plus_9_6	1	JCommTable5.R1C0	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	correct	0	1	0	Single-KC	90	JCommTable5.R1C0	8	AD JCommTable5.R1C0	8
90	BKT Controller_random(28)	AD 6_6_plus_9_6	1	JCommTable4.R0C0	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	correct	0	1	0	Single-KC	91	JCommTable4.R0C0	9	AD JCommTable4.R0C0	8
91	BKT Controller_random(28)	AD 6_6_plus_9_6	1	JCommTable5.R0C0	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	correct	0	1	0	Single-KC	92	JCommTable5.R0C0	10	AD JCommTable5.R0C0	8
92	BKT Controller_random(28)	AD 6_6_plus_9_6	1	done	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	correct	0	1	0	Single-KC	93	done	15	AD done	8
93	BKT Controller_random(28)	M 8_1_times_5_7	1	JCommTable6.R0C0	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	correct	0	1	0	Single-KC	94	JCommTable6.R0C0	16	M  JCommTable6.R0C0	5
94	BKT Controller_random(28)	M 8_1_times_5_7	1	JCommTable6.R1C0	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	1/1/1970 3:26	incorrect	1	1	0	Single-KC	95	JCommTable6.R1C0	16	M  JCommTable6.R1C0	5
95	BKT Controller_random(28)	M 8_1_times_5_7	1	done	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	96	done	16	M  done	5
96	BKT Controller_random(28)	M 6_7_times_9_5	1	JCommTable5.R0C0	1/1/1970 3:27	1/1/1970 3:27		1/1/1970 3:27	incorrect	1	0	0	Single-KC	97	JCommTable5.R0C0	11	M  JCommTable5.R0C0	3
97	BKT Controller_random(28)	M 6_7_times_9_5	1	JCommTable6.R0C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	98	JCommTable6.R0C0	17	M  JCommTable6.R0C0	6
98	BKT Controller_random(28)	M 6_7_times_9_5	1	JCommTable6.R1C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	99	JCommTable6.R1C0	17	M  JCommTable6.R1C0	6
99	BKT Controller_random(28)	M 6_7_times_9_5	1	done	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	100	done	17	M  done	6
100	BKT Controller_random(28)	AD 8_1_plus_9_1	1	JCommTable6.R0C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	incorrect	1	1	0	Single-KC	101	JCommTable6.R0C0	18	AD JCommTable6.R0C0	9
101	BKT Controller_random(28)	AD 8_1_plus_9_1	1	JCommTable5.R0C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	incorrect	1	1	0	Single-KC	102	JCommTable5.R0C0	12	AD JCommTable5.R0C0	9
102	BKT Controller_random(28)	AD 8_1_plus_9_1	1	JCommTable8.R0C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	103	JCommTable8.R0C0	14	AD JCommTable8.R0C0	9
103	BKT Controller_random(28)	AD 8_1_plus_9_1	1	JCommTable4.R1C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	104	JCommTable4.R1C0	9	AD JCommTable4.R1C0	9
104	BKT Controller_random(28)	AD 8_1_plus_9_1	1	JCommTable5.R1C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	105	JCommTable5.R1C0	9	AD JCommTable5.R1C0	9
105	BKT Controller_random(28)	AD 8_1_plus_9_1	1	JCommTable4.R0C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	106	JCommTable4.R0C0	10	AD JCommTable4.R0C0	9
106	BKT Controller_random(28)	AD 8_1_plus_9_1	1	JCommTable6.R1C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	incorrect	1	1	0	Single-KC	107	JCommTable6.R1C0	18	AD JCommTable6.R1C0	9
107	BKT Controller_random(28)	AD 8_1_plus_9_1	1	done	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	108	done	18	AD done	9
108	BKT Controller_random(28)	AD 5_3_plus_4_2	1	JCommTable6.R0C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	incorrect	1	1	0	Single-KC	109	JCommTable6.R0C0	19	AD JCommTable6.R0C0	10
109	BKT Controller_random(28)	AD 5_3_plus_4_2	1	JCommTable8.R0C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	110	JCommTable8.R0C0	15	AD JCommTable8.R0C0	10
110	BKT Controller_random(28)	AD 5_3_plus_4_2	1	JCommTable4.R1C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	111	JCommTable4.R1C0	10	AD JCommTable4.R1C0	10
111	BKT Controller_random(28)	AD 5_3_plus_4_2	1	JCommTable5.R1C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	112	JCommTable5.R1C0	10	AD JCommTable5.R1C0	10
112	BKT Controller_random(28)	AD 5_3_plus_4_2	1	JCommTable4.R0C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	113	JCommTable4.R0C0	11	AD JCommTable4.R0C0	10
113	BKT Controller_random(28)	AD 5_3_plus_4_2	1	JCommTable5.R0C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	114	JCommTable5.R0C0	13	AD JCommTable5.R0C0	10
114	BKT Controller_random(28)	AD 5_3_plus_4_2	1	JCommTable6.R1C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	115	JCommTable6.R1C0	19	AD JCommTable6.R1C0	10
115	BKT Controller_random(28)	AD 5_3_plus_4_2	1	done	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	116	done	19	AD done	10
116	BKT Controller_random(28)	M 6_9_times_5_1	1	JCommTable6.R0C0	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	1/1/1970 3:27	correct	0	1	0	Single-KC	117	JCommTable6.R0C0	20	M  JCommTable6.R0C0	7
117	BKT Controller_random(28)	M 6_9_times_5_1	1	JCommTable6.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	118	JCommTable6.R1C0	20	M  JCommTable6.R1C0	7
118	BKT Controller_random(28)	M 6_9_times_5_1	1	done	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	119	done	20	M  done	7
119	BKT Controller_random(28)	AD 8_10_plus_5_10	1	JCommTable6.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	incorrect	1	1	0	Single-KC	120	JCommTable6.R0C0	21	AD JCommTable6.R0C0	11
120	BKT Controller_random(28)	AD 8_10_plus_5_10	1	JCommTable8.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	hint	0	1	1	Single-KC	121	JCommTable8.R0C0	16	AD JCommTable8.R0C0	11
121	BKT Controller_random(28)	AD 8_10_plus_5_10	1	JCommTable4.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	122	JCommTable4.R1C0	11	AD JCommTable4.R1C0	11
122	BKT Controller_random(28)	AD 8_10_plus_5_10	1	JCommTable5.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	123	JCommTable5.R1C0	11	AD JCommTable5.R1C0	11
123	BKT Controller_random(28)	AD 8_10_plus_5_10	1	JCommTable4.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	124	JCommTable4.R0C0	12	AD JCommTable4.R0C0	11
124	BKT Controller_random(28)	AD 8_10_plus_5_10	1	JCommTable5.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	125	JCommTable5.R0C0	14	AD JCommTable5.R0C0	11
125	BKT Controller_random(28)	AD 8_10_plus_5_10	1	JCommTable6.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	126	JCommTable6.R1C0	21	AD JCommTable6.R1C0	11
126	BKT Controller_random(28)	AD 8_10_plus_5_10	1	done	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	127	done	21	AD done	11
127	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable6.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	incorrect	1	1	0	Single-KC	128	JCommTable6.R1C0	22	AD JCommTable6.R1C0	12
128	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable8.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	hint	0	1	1	Single-KC	129	JCommTable8.R0C0	17	AD JCommTable8.R0C0	12
129	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable4.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	130	JCommTable4.R1C0	12	AD JCommTable4.R1C0	12
130	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable5.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	131	JCommTable5.R1C0	12	AD JCommTable5.R1C0	12
131	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable4.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	132	JCommTable4.R0C0	13	AD JCommTable4.R0C0	12
132	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable5.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	133	JCommTable5.R0C0	15	AD JCommTable5.R0C0	12
133	BKT Controller_random(28)	AD 7_8_plus_4_3	1	JCommTable6.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	134	JCommTable6.R0C0	22	AD JCommTable6.R0C0	12
134	BKT Controller_random(28)	AD 7_8_plus_4_3	1	done	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	135	done	22	AD done	12
135	BKT Controller_random(28)	M 8_2_times_8_5	1	JCommTable6.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	136	JCommTable6.R0C0	23	M  JCommTable6.R0C0	8
136	BKT Controller_random(28)	M 8_2_times_8_5	1	JCommTable6.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	137	JCommTable6.R1C0	23	M  JCommTable6.R1C0	8
137	BKT Controller_random(28)	M 8_2_times_8_5	1	done	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	138	done	23	M  done	8
138	BKT Controller_random(28)	AD 2_5_plus_3_4	1	JCommTable8.R0C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	139	JCommTable8.R0C0	18	AD JCommTable8.R0C0	13
139	BKT Controller_random(28)	AD 2_5_plus_3_4	1	JCommTable4.R1C0	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	1/1/1970 3:28	correct	0	1	0	Single-KC	140	JCommTable4.R1C0	13	AD JCommTable4.R1C0	13
